pixel0,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,pixel16,pixel17,pixel18,pixel19,pixel20,pixel21,pixel22,pixel23,pixel24,pixel25,pixel26,pixel27,pixel28,pixel29,pixel30,pixel31,pixel32,pixel33,pixel34,pixel35,pixel36,pixel37,pixel38,pixel39,pixel40,pixel41,pixel42,pixel43,pixel44,pixel45,pixel46,pixel47,pixel48,pixel49,pixel50,pixel51,pixel52,pixel53,pixel54,pixel55,pixel56,pixel57,pixel58,pixel59,pixel60,pixel61,pixel62,pixel63,pixel64,pixel65,pixel66,pixel67,pixel68,pixel69,pixel70,pixel71,pixel72,pixel73,pixel74,pixel75,pixel76,pixel77,pixel78,pixel79,pixel80,pixel81,pixel82,pixel83,pixel84,pixel85,pixel86,pixel87,pixel88,pixel89,pixel90,pixel91,pixel92,pixel93,pixel94,pixel95,pixel96,pixel97,pixel98,pixel99,pixel100,pixel101,pixel102,pixel103,pixel104,pixel105,pixel106,pixel107,pixel108,pixel109,pixel110,pixel111,pixel112,pixel113,pixel114,pixel115,pixel116,pixel117,pixel118,pixel119,pixel120,pixel121,pixel122,pixel123,pixel124,pixel125,pixel126,pixel127,pixel128,pixel129,pixel130,pixel131,pixel132,pixel133,pixel134,pixel135,pixel136,pixel137,pixel138,pixel139,pixel140,pixel141,pixel142,pixel143,pixel144,pixel145,pixel146,pixel147,pixel148,pixel149,pixel150,pixel151,pixel152,pixel153,pixel154,pixel155,pixel156,pixel157,pixel158,pixel159,pixel160,pixel161,pixel162,pixel163,pixel164,pixel165,pixel166,pixel167,pixel168,pixel169,pixel170,pixel171,pixel172,pixel173,pixel174,pixel175,pixel176,pixel177,pixel178,pixel179,pixel180,pixel181,pixel182,pixel183,pixel184,pixel185,pixel186,pixel187,pixel188,pixel189,pixel190,pixel191,pixel192,pixel193,pixel194,pixel195,pixel196,pixel197,pixel198,pixel199,pixel200,pixel201,pixel202,pixel203,pixel204,pixel205,pixel206,pixel207,pixel208,pixel209,pixel210,pixel211,pixel212,pixel213,pixel214,pixel215,pixel216,pixel217,pixel218,pixel219,label
0,0,0,0,0,30,274,85,0,0,1,0,0,0,0,257,540,91,0,0,0,0,0,1,0,106,695,772,43,0,6,1,26,0,0,0,200,0,280,70,37,0,1,0,0,2,7,305,292,37,75,149,0,0,0,3,0,40,224,27,2,0,2,0,0,0,0,1,58,204,19,0,0,0,1,0,0,0,1,10,326,7,1,92,0,0,8,0,0,1,238,327,43,1,0,2,0,0,2,0,0,208,940,197,52,66,0,0,0,0,2,18,109,437,323,100,24,2,0,1,0,0,24,0,100,575,156,157,292,2,0,1,2,3,0,1,175,233,180,353,10,0,0,0,0,0,0,0,114,26,95,0,0,4,2,0,0,0,14,141,0,35,0,0,1,0,0,29,1,142,157,3,39,0,0,0,0,0,2,0,10,42,0,11,0,0,0,1,0,0,0,37,2,215,40,73,0,0,0,0,1,1,1,1,0,16,80,0,0,0,0,1,0,0,0,0,2,0,0,0,1
0,0,0,0,0,30,274,85,0,0,1,0,0,0,0,257,540,91,0,0,0,0,0,1,0,106,695,772,43,0,6,1,26,0,0,0,200,0,280,70,37,0,1,0,0,2,7,305,292,37,75,149,0,0,0,3,0,40,224,27,2,0,2,0,0,0,0,1,58,204,19,0,0,0,1,0,0,0,1,10,326,7,1,92,0,0,8,0,0,1,238,327,43,1,0,2,0,0,2,0,0,208,940,197,52,66,0,0,0,0,2,18,109,437,323,100,24,2,0,1,0,0,24,0,100,575,156,157,292,2,0,1,2,3,0,1,175,233,180,353,10,0,0,0,0,0,0,0,114,26,95,0,0,4,2,0,0,0,14,141,0,35,0,0,1,0,0,29,1,142,157,3,39,0,0,0,0,0,2,0,10,42,0,11,0,0,0,1,0,0,0,37,2,215,40,73,0,0,0,0,1,1,1,1,0,16,80,0,0,0,0,1,0,0,0,0,2,0,0,0,1
0,0,0,0,0,30,274,85,0,0,1,0,0,0,0,257,540,91,0,0,0,0,0,1,0,106,695,772,43,0,6,1,26,0,0,0,200,0,280,70,37,0,1,0,0,2,7,305,292,37,75,149,0,0,0,3,0,40,224,27,2,0,2,0,0,0,0,1,58,204,19,0,0,0,1,0,0,0,1,10,326,7,1,92,0,0,8,0,0,1,238,327,43,1,0,2,0,0,2,0,0,208,940,197,52,66,0,0,0,0,2,18,109,437,323,100,24,2,0,1,0,0,24,0,100,575,156,157,292,2,0,1,2,3,0,1,175,233,180,353,10,0,0,0,0,0,0,0,114,26,95,0,0,4,2,0,0,0,14,141,0,35,0,0,1,0,0,29,1,142,157,3,39,0,0,0,0,0,2,0,10,42,0,11,0,0,0,1,0,0,0,37,2,215,40,73,0,0,0,0,1,1,1,1,0,16,80,0,0,0,0,1,0,0,0,0,2,0,0,0,1
0,0,1,0,0,26,282,97,1,0,0,0,0,0,0,255,540,85,2,0,0,1,1,0,0,109,702,772,44,0,4,1,25,0,0,1,201,0,278,66,38,1,0,0,0,0,3,307,295,37,69,141,0,0,0,1,0,36,221,30,0,0,0,1,0,0,0,0,57,206,22,2,1,0,0,1,0,2,0,20,334,4,1,100,0,0,14,0,0,0,237,324,54,0,0,0,0,0,0,0,0,195,940,200,50,70,0,0,0,0,1,19,114,442,310,100,26,0,0,0,0,0,23,0,101,573,154,156,294,1,1,0,1,0,0,0,177,232,177,350,8,0,0,1,0,0,2,0,112,23,98,0,1,1,0,1,0,0,16,146,1,33,2,0,0,1,0,31,0,139,160,4,38,0,0,0,0,0,0,0,13,43,0,8,1,0,0,0,0,0,2,39,0,221,36,69,1,0,0,0,0,1,0,1,0,16,69,0,1,0,0,0,0,0,1,0,0,0,1,0,1
0,0,1,0,0,26,282,97,1,0,0,0,0,0,0,255,540,85,2,0,0,1,1,0,0,109,702,772,44,0,4,1,25,0,0,1,201,0,278,66,38,1,0,0,0,0,3,307,295,37,69,141,0,0,0,1,0,36,221,30,0,0,0,1,0,0,0,0,57,206,22,2,1,0,0,1,0,2,0,20,334,4,1,100,0,0,14,0,0,0,237,324,54,0,0,0,0,0,0,0,0,195,940,200,50,70,0,0,0,0,1,19,114,442,310,100,26,0,0,0,0,0,23,0,101,573,154,156,294,1,1,0,1,0,0,0,177,232,177,350,8,0,0,1,0,0,2,0,112,23,98,0,1,1,0,1,0,0,16,146,1,33,2,0,0,1,0,31,0,139,160,4,38,0,0,0,0,0,0,0,13,43,0,8,1,0,0,0,0,0,2,39,0,221,36,69,1,0,0,0,0,1,0,1,0,16,69,0,1,0,0,0,0,0,1,0,0,0,1,0,1
0,0,1,0,0,26,282,97,1,0,0,0,0,0,0,255,540,85,2,0,0,1,1,0,0,109,702,772,44,0,4,1,25,0,0,1,201,0,278,66,38,1,0,0,0,0,3,307,295,37,69,141,0,0,0,1,0,36,221,30,0,0,0,1,0,0,0,0,57,206,22,2,1,0,0,1,0,2,0,20,334,4,1,100,0,0,14,0,0,0,237,324,54,0,0,0,0,0,0,0,0,195,940,200,50,70,0,0,0,0,1,19,114,442,310,100,26,0,0,0,0,0,23,0,101,573,154,156,294,1,1,0,1,0,0,0,177,232,177,350,8,0,0,1,0,0,2,0,112,23,98,0,1,1,0,1,0,0,16,146,1,33,2,0,0,1,0,31,0,139,160,4,38,0,0,0,0,0,0,0,13,43,0,8,1,0,0,0,0,0,2,39,0,221,36,69,1,0,0,0,0,1,0,1,0,16,69,0,1,0,0,0,0,0,1,0,0,0,1,0,1
0,0,1,0,0,26,282,97,1,0,0,0,0,0,0,255,540,85,2,0,0,1,1,0,0,109,702,772,44,0,4,1,25,0,0,1,201,0,278,66,38,1,0,0,0,0,3,307,295,37,69,141,0,0,0,1,0,36,221,30,0,0,0,1,0,0,0,0,57,206,22,2,1,0,0,1,0,2,0,20,334,4,1,100,0,0,14,0,0,0,237,324,54,0,0,0,0,0,0,0,0,195,940,200,50,70,0,0,0,0,1,19,114,442,310,100,26,0,0,0,0,0,23,0,101,573,154,156,294,1,1,0,1,0,0,0,177,232,177,350,8,0,0,1,0,0,2,0,112,23,98,0,1,1,0,1,0,0,16,146,1,33,2,0,0,1,0,31,0,139,160,4,38,0,0,0,0,0,0,0,13,43,0,8,1,0,0,0,0,0,2,39,0,221,36,69,1,0,0,0,0,1,0,1,0,16,69,0,1,0,0,0,0,0,1,0,0,0,1,0,1
0,0,1,0,0,26,282,97,1,0,0,0,0,0,0,255,540,85,2,0,0,1,1,0,0,109,702,772,44,0,4,1,25,0,0,1,201,0,278,66,38,1,0,0,0,0,3,307,295,37,69,141,0,0,0,1,0,36,221,30,0,0,0,1,0,0,0,0,57,206,22,2,1,0,0,1,0,2,0,20,334,4,1,100,0,0,14,0,0,0,237,324,54,0,0,0,0,0,0,0,0,195,940,200,50,70,0,0,0,0,1,19,114,442,310,100,26,0,0,0,0,0,23,0,101,573,154,156,294,1,1,0,1,0,0,0,177,232,177,350,8,0,0,1,0,0,2,0,112,23,98,0,1,1,0,1,0,0,16,146,1,33,2,0,0,1,0,31,0,139,160,4,38,0,0,0,0,0,0,0,13,43,0,8,1,0,0,0,0,0,2,39,0,221,36,69,1,0,0,0,0,1,0,1,0,16,69,0,1,0,0,0,0,0,1,0,0,0,1,0,1
0,0,1,0,0,26,282,97,1,0,0,0,0,0,0,255,540,85,2,0,0,1,1,0,0,109,702,772,44,0,4,1,25,0,0,1,201,0,278,66,38,1,0,0,0,0,3,307,295,37,69,141,0,0,0,1,0,36,221,30,0,0,0,1,0,0,0,0,57,206,22,2,1,0,0,1,0,2,0,20,334,4,1,100,0,0,14,0,0,0,237,324,54,0,0,0,0,0,0,0,0,195,940,200,50,70,0,0,0,0,1,19,114,442,310,100,26,0,0,0,0,0,23,0,101,573,154,156,294,1,1,0,1,0,0,0,177,232,177,350,8,0,0,1,0,0,2,0,112,23,98,0,1,1,0,1,0,0,16,146,1,33,2,0,0,1,0,31,0,139,160,4,38,0,0,0,0,0,0,0,13,43,0,8,1,0,0,0,0,0,2,39,0,221,36,69,1,0,0,0,0,1,0,1,0,16,69,0,1,0,0,0,0,0,1,0,0,0,1,0,1
0,0,1,0,0,26,282,97,1,0,0,0,0,0,0,255,540,85,2,0,0,1,1,0,0,109,702,772,44,0,4,1,25,0,0,1,201,0,278,66,38,1,0,0,0,0,3,307,295,37,69,141,0,0,0,1,0,36,221,30,0,0,0,1,0,0,0,0,57,206,22,2,1,0,0,1,0,2,0,20,334,4,1,100,0,0,14,0,0,0,237,324,54,0,0,0,0,0,0,0,0,195,940,200,50,70,0,0,0,0,1,19,114,442,310,100,26,0,0,0,0,0,23,0,101,573,154,156,294,1,1,0,1,0,0,0,177,232,177,350,8,0,0,1,0,0,2,0,112,23,98,0,1,1,0,1,0,0,16,146,1,33,2,0,0,1,0,31,0,139,160,4,38,0,0,0,0,0,0,0,13,43,0,8,1,0,0,0,0,0,2,39,0,221,36,69,1,0,0,0,0,1,0,1,0,16,69,0,1,0,0,0,0,0,1,0,0,0,1,0,1
0,0,2,0,0,31,275,95,0,0,1,0,0,0,2,255,534,94,0,0,0,0,0,0,1,107,697,773,44,1,3,0,27,2,0,0,205,0,286,67,37,1,1,1,0,0,6,305,294,38,70,138,0,0,0,0,1,40,220,32,0,0,0,2,0,0,0,0,58,209,20,2,0,3,0,2,2,0,1,22,334,7,0,95,0,0,12,0,0,0,238,316,45,0,0,0,0,0,0,0,2,225,942,202,52,73,0,0,0,2,0,16,117,442,329,106,28,2,0,2,1,0,24,0,104,572,157,154,290,1,0,2,0,0,2,0,179,236,187,354,17,0,1,0,0,0,0,1,114,26,102,0,0,0,2,0,0,0,14,146,0,34,0,0,0,0,0,29,0,138,159,5,35,0,0,0,0,0,0,0,12,44,0,11,1,2,0,1,1,1,0,40,0,221,39,75,0,2,0,0,0,2,2,0,2,18,69,0,0,0,0,0,0,0,0,0,0,2,0,0,1
0,0,2,0,0,31,275,95,0,0,1,0,0,0,2,255,534,94,0,0,0,0,0,0,1,107,697,773,44,1,3,0,27,2,0,0,205,0,286,67,37,1,1,1,0,0,6,305,294,38,70,138,0,0,0,0,1,40,220,32,0,0,0,2,0,0,0,0,58,209,20,2,0,3,0,2,2,0,1,22,334,7,0,95,0,0,12,0,0,0,238,316,45,0,0,0,0,0,0,0,2,225,942,202,52,73,0,0,0,2,0,16,117,442,329,106,28,2,0,2,1,0,24,0,104,572,157,154,290,1,0,2,0,0,2,0,179,236,187,354,17,0,1,0,0,0,0,1,114,26,102,0,0,0,2,0,0,0,14,146,0,34,0,0,0,0,0,29,0,138,159,5,35,0,0,0,0,0,0,0,12,44,0,11,1,2,0,1,1,1,0,40,0,221,39,75,0,2,0,0,0,2,2,0,2,18,69,0,0,0,0,0,0,0,0,0,0,2,0,0,1
0,0,2,0,0,31,275,95,0,0,1,0,0,0,2,255,534,94,0,0,0,0,0,0,1,107,697,773,44,1,3,0,27,2,0,0,205,0,286,67,37,1,1,1,0,0,6,305,294,38,70,138,0,0,0,0,1,40,220,32,0,0,0,2,0,0,0,0,58,209,20,2,0,3,0,2,2,0,1,22,334,7,0,95,0,0,12,0,0,0,238,316,45,0,0,0,0,0,0,0,2,225,942,202,52,73,0,0,0,2,0,16,117,442,329,106,28,2,0,2,1,0,24,0,104,572,157,154,290,1,0,2,0,0,2,0,179,236,187,354,17,0,1,0,0,0,0,1,114,26,102,0,0,0,2,0,0,0,14,146,0,34,0,0,0,0,0,29,0,138,159,5,35,0,0,0,0,0,0,0,12,44,0,11,1,2,0,1,1,1,0,40,0,221,39,75,0,2,0,0,0,2,2,0,2,18,69,0,0,0,0,0,0,0,0,0,0,2,0,0,1
0,0,2,0,0,31,275,95,0,0,1,0,0,0,2,255,534,94,0,0,0,0,0,0,1,107,697,773,44,1,3,0,27,2,0,0,205,0,286,67,37,1,1,1,0,0,6,305,294,38,70,138,0,0,0,0,1,40,220,32,0,0,0,2,0,0,0,0,58,209,20,2,0,3,0,2,2,0,1,22,334,7,0,95,0,0,12,0,0,0,238,316,45,0,0,0,0,0,0,0,2,225,942,202,52,73,0,0,0,2,0,16,117,442,329,106,28,2,0,2,1,0,24,0,104,572,157,154,290,1,0,2,0,0,2,0,179,236,187,354,17,0,1,0,0,0,0,1,114,26,102,0,0,0,2,0,0,0,14,146,0,34,0,0,0,0,0,29,0,138,159,5,35,0,0,0,0,0,0,0,12,44,0,11,1,2,0,1,1,1,0,40,0,221,39,75,0,2,0,0,0,2,2,0,2,18,69,0,0,0,0,0,0,0,0,0,0,2,0,0,1
0,0,2,0,0,31,275,95,0,0,1,0,0,0,2,255,534,94,0,0,0,0,0,0,1,107,697,773,44,1,3,0,27,2,0,0,205,0,286,67,37,1,1,1,0,0,6,305,294,38,70,138,0,0,0,0,1,40,220,32,0,0,0,2,0,0,0,0,58,209,20,2,0,3,0,2,2,0,1,22,334,7,0,95,0,0,12,0,0,0,238,316,45,0,0,0,0,0,0,0,2,225,942,202,52,73,0,0,0,2,0,16,117,442,329,106,28,2,0,2,1,0,24,0,104,572,157,154,290,1,0,2,0,0,2,0,179,236,187,354,17,0,1,0,0,0,0,1,114,26,102,0,0,0,2,0,0,0,14,146,0,34,0,0,0,0,0,29,0,138,159,5,35,0,0,0,0,0,0,0,12,44,0,11,1,2,0,1,1,1,0,40,0,221,39,75,0,2,0,0,0,2,2,0,2,18,69,0,0,0,0,0,0,0,0,0,0,2,0,0,1
0,0,2,0,0,31,275,95,0,0,1,0,0,0,2,255,534,94,0,0,0,0,0,0,1,107,697,773,44,1,3,0,27,2,0,0,205,0,286,67,37,1,1,1,0,0,6,305,294,38,70,138,0,0,0,0,1,40,220,32,0,0,0,2,0,0,0,0,58,209,20,2,0,3,0,2,2,0,1,22,334,7,0,95,0,0,12,0,0,0,238,316,45,0,0,0,0,0,0,0,2,225,942,202,52,73,0,0,0,2,0,16,117,442,329,106,28,2,0,2,1,0,24,0,104,572,157,154,290,1,0,2,0,0,2,0,179,236,187,354,17,0,1,0,0,0,0,1,114,26,102,0,0,0,2,0,0,0,14,146,0,34,0,0,0,0,0,29,0,138,159,5,35,0,0,0,0,0,0,0,12,44,0,11,1,2,0,1,1,1,0,40,0,221,39,75,0,2,0,0,0,2,2,0,2,18,69,0,0,0,0,0,0,0,0,0,0,2,0,0,1
0,0,2,0,0,31,275,95,0,0,1,0,0,0,2,255,534,94,0,0,0,0,0,0,1,107,697,773,44,1,3,0,27,2,0,0,205,0,286,67,37,1,1,1,0,0,6,305,294,38,70,138,0,0,0,0,1,40,220,32,0,0,0,2,0,0,0,0,58,209,20,2,0,3,0,2,2,0,1,22,334,7,0,95,0,0,12,0,0,0,238,316,45,0,0,0,0,0,0,0,2,225,942,202,52,73,0,0,0,2,0,16,117,442,329,106,28,2,0,2,1,0,24,0,104,572,157,154,290,1,0,2,0,0,2,0,179,236,187,354,17,0,1,0,0,0,0,1,114,26,102,0,0,0,2,0,0,0,14,146,0,34,0,0,0,0,0,29,0,138,159,5,35,0,0,0,0,0,0,0,12,44,0,11,1,2,0,1,1,1,0,40,0,221,39,75,0,2,0,0,0,2,2,0,2,18,69,0,0,0,0,0,0,0,0,0,0,2,0,0,1
0,0,0,0,0,28,279,97,1,0,0,0,0,0,0,258,523,94,0,0,0,0,0,0,1,103,697,778,42,0,1,0,26,0,0,0,203,0,284,69,37,0,0,5,0,1,7,303,297,30,67,134,0,0,0,0,0,39,226,37,0,1,0,2,1,0,0,0,63,206,18,0,1,0,1,0,0,1,2,21,338,7,2,94,0,0,13,0,0,1,244,314,43,0,0,0,1,1,1,0,2,229,936,201,51,80,0,0,1,0,0,17,115,447,341,102,34,2,2,0,0,0,24,0,102,573,160,159,294,0,0,0,0,0,0,1,177,240,183,353,19,1,2,1,0,2,0,1,118,28,102,0,1,0,0,0,0,0,12,145,0,35,0,0,0,1,1,29,0,133,161,5,37,0,1,0,0,0,0,0,11,41,0,16,1,1,0,0,0,0,0,41,1,219,42,64,1,0,0,0,0,1,0,0,0,17,72,0,1,1,0,0,0,0,0,1,1,0,0,1,1
0,0,0,0,0,28,279,97,1,0,0,0,0,0,0,258,523,94,0,0,0,0,0,0,1,103,697,778,42,0,1,0,26,0,0,0,203,0,284,69,37,0,0,5,0,1,7,303,297,30,67,134,0,0,0,0,0,39,226,37,0,1,0,2,1,0,0,0,63,206,18,0,1,0,1,0,0,1,2,21,338,7,2,94,0,0,13,0,0,1,244,314,43,0,0,0,1,1,1,0,2,229,936,201,51,80,0,0,1,0,0,17,115,447,341,102,34,2,2,0,0,0,24,0,102,573,160,159,294,0,0,0,0,0,0,1,177,240,183,353,19,1,2,1,0,2,0,1,118,28,102,0,1,0,0,0,0,0,12,145,0,35,0,0,0,1,1,29,0,133,161,5,37,0,1,0,0,0,0,0,11,41,0,16,1,1,0,0,0,0,0,41,1,219,42,64,1,0,0,0,0,1,0,0,0,17,72,0,1,1,0,0,0,0,0,1,1,0,0,1,1
0,0,0,0,0,28,279,97,1,0,0,0,0,0,0,258,523,94,0,0,0,0,0,0,1,103,697,778,42,0,1,0,26,0,0,0,203,0,284,69,37,0,0,5,0,1,7,303,297,30,67,134,0,0,0,0,0,39,226,37,0,1,0,2,1,0,0,0,63,206,18,0,1,0,1,0,0,1,2,21,338,7,2,94,0,0,13,0,0,1,244,314,43,0,0,0,1,1,1,0,2,229,936,201,51,80,0,0,1,0,0,17,115,447,341,102,34,2,2,0,0,0,24,0,102,573,160,159,294,0,0,0,0,0,0,1,177,240,183,353,19,1,2,1,0,2,0,1,118,28,102,0,1,0,0,0,0,0,12,145,0,35,0,0,0,1,1,29,0,133,161,5,37,0,1,0,0,0,0,0,11,41,0,16,1,1,0,0,0,0,0,41,1,219,42,64,1,0,0,0,0,1,0,0,0,17,72,0,1,1,0,0,0,0,0,1,1,0,0,1,1
0,0,0,0,0,28,279,97,1,0,0,0,0,0,0,258,523,94,0,0,0,0,0,0,1,103,697,778,42,0,1,0,26,0,0,0,203,0,284,69,37,0,0,5,0,1,7,303,297,30,67,134,0,0,0,0,0,39,226,37,0,1,0,2,1,0,0,0,63,206,18,0,1,0,1,0,0,1,2,21,338,7,2,94,0,0,13,0,0,1,244,314,43,0,0,0,1,1,1,0,2,229,936,201,51,80,0,0,1,0,0,17,115,447,341,102,34,2,2,0,0,0,24,0,102,573,160,159,294,0,0,0,0,0,0,1,177,240,183,353,19,1,2,1,0,2,0,1,118,28,102,0,1,0,0,0,0,0,12,145,0,35,0,0,0,1,1,29,0,133,161,5,37,0,1,0,0,0,0,0,11,41,0,16,1,1,0,0,0,0,0,41,1,219,42,64,1,0,0,0,0,1,0,0,0,17,72,0,1,1,0,0,0,0,0,1,1,0,0,1,1
0,0,0,0,0,28,279,97,1,0,0,0,0,0,0,258,523,94,0,0,0,0,0,0,1,103,697,778,42,0,1,0,26,0,0,0,203,0,284,69,37,0,0,5,0,1,7,303,297,30,67,134,0,0,0,0,0,39,226,37,0,1,0,2,1,0,0,0,63,206,18,0,1,0,1,0,0,1,2,21,338,7,2,94,0,0,13,0,0,1,244,314,43,0,0,0,1,1,1,0,2,229,936,201,51,80,0,0,1,0,0,17,115,447,341,102,34,2,2,0,0,0,24,0,102,573,160,159,294,0,0,0,0,0,0,1,177,240,183,353,19,1,2,1,0,2,0,1,118,28,102,0,1,0,0,0,0,0,12,145,0,35,0,0,0,1,1,29,0,133,161,5,37,0,1,0,0,0,0,0,11,41,0,16,1,1,0,0,0,0,0,41,1,219,42,64,1,0,0,0,0,1,0,0,0,17,72,0,1,1,0,0,0,0,0,1,1,0,0,1,1
0,0,0,0,0,28,279,97,1,0,0,0,0,0,0,258,523,94,0,0,0,0,0,0,1,103,697,778,42,0,1,0,26,0,0,0,203,0,284,69,37,0,0,5,0,1,7,303,297,30,67,134,0,0,0,0,0,39,226,37,0,1,0,2,1,0,0,0,63,206,18,0,1,0,1,0,0,1,2,21,338,7,2,94,0,0,13,0,0,1,244,314,43,0,0,0,1,1,1,0,2,229,936,201,51,80,0,0,1,0,0,17,115,447,341,102,34,2,2,0,0,0,24,0,102,573,160,159,294,0,0,0,0,0,0,1,177,240,183,353,19,1,2,1,0,2,0,1,118,28,102,0,1,0,0,0,0,0,12,145,0,35,0,0,0,1,1,29,0,133,161,5,37,0,1,0,0,0,0,0,11,41,0,16,1,1,0,0,0,0,0,41,1,219,42,64,1,0,0,0,0,1,0,0,0,17,72,0,1,1,0,0,0,0,0,1,1,0,0,1,1
2,1,0,1,0,27,287,92,0,0,1,0,0,0,1,255,529,95,0,0,0,2,0,0,0,105,693,779,45,3,2,0,24,1,0,0,206,1,289,69,42,1,2,0,0,0,0,304,298,34,70,130,0,2,2,0,0,38,223,31,0,0,0,0,0,0,0,0,63,215,17,2,0,0,0,0,0,0,1,9,335,8,1,94,0,0,11,0,0,0,225,329,44,1,1,0,0,0,1,0,0,218,936,201,56,67,0,0,0,0,1,16,114,436,342,104,33,0,0,0,0,0,15,0,103,573,157,150,295,1,0,2,0,0,0,0,173,242,184,351,22,1,0,0,0,0,0,0,114,29,99,0,0,0,0,0,0,0,16,147,0,36,0,0,1,0,0,27,0,136,167,5,38,0,0,0,1,0,0,1,15,40,0,16,0,0,1,0,0,0,0,36,2,219,43,62,0,0,0,0,1,0,0,0,0,16,69,0,0,0,0,0,0,0,0,2,1,0,1,2,1
0,32,93,123,200,0,0,0,0,0,0,0,119,32,37,357,859,39,0,1,0,0,1,54,13,109,558,698,145,2,0,1,10,1,41,175,120,0,153,425,177,0,0,0,0,0,50,17,0,9,254,355,0,1,0,2,1,0,1,0,0,107,479,0,0,0,0,1,0,2,0,0,7,33,53,0,0,1,2,0,20,0,0,35,360,547,303,0,0,0,0,0,0,0,32,252,392,32,0,0,2,18,57,0,0,210,271,365,192,2,0,67,579,115,2,0,84,431,245,29,0,1,18,74,65,0,1,229,545,80,0,0,0,1,20,102,0,15,227,341,0,0,0,0,0,0,85,1,0,64,147,0,0,0,0,1,0,19,0,0,17,85,0,1,0,0,0,32,88,3,1,124,65,0,0,2,0,0,68,12,0,0,18,0,0,0,0,0,0,1,0,0,0,199,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,11,7,0,1,0,0,0,1
0,29,95,124,192,2,0,1,0,0,0,0,113,32,36,360,851,39,0,0,2,0,1,57,7,109,555,701,148,0,0,0,11,0,39,170,127,0,159,424,173,2,0,0,0,0,52,17,1,4,253,354,1,1,0,0,0,0,1,0,0,111,482,1,0,0,0,0,0,1,0,1,9,29,57,0,0,0,0,0,20,0,2,36,360,554,305,0,1,0,0,0,0,0,32,254,387,32,0,0,0,22,62,1,2,204,265,370,194,0,0,69,565,116,5,0,95,434,257,30,1,1,18,77,63,0,0,219,546,91,0,0,0,1,19,102,1,17,236,342,1,0,1,0,0,1,84,0,0,70,141,1,0,0,1,0,0,12,0,0,12,82,0,1,0,0,0,32,91,4,0,121,65,0,0,1,0,0,75,12,1,0,17,0,1,0,0,1,1,0,1,0,0,197,2,0,0,0,0,0,0,1,0,2,2,2,1,0,0,0,0,1,1,9,7,0,0,1,0,1,1
0,29,95,124,192,2,0,1,0,0,0,0,113,32,36,360,851,39,0,0,2,0,1,57,7,109,555,701,148,0,0,0,11,0,39,170,127,0,159,424,173,2,0,0,0,0,52,17,1,4,253,354,1,1,0,0,0,0,1,0,0,111,482,1,0,0,0,0,0,1,0,1,9,29,57,0,0,0,0,0,20,0,2,36,360,554,305,0,1,0,0,0,0,0,32,254,387,32,0,0,0,22,62,1,2,204,265,370,194,0,0,69,565,116,5,0,95,434,257,30,1,1,18,77,63,0,0,219,546,91,0,0,0,1,19,102,1,17,236,342,1,0,1,0,0,1,84,0,0,70,141,1,0,0,1,0,0,12,0,0,12,82,0,1,0,0,0,32,91,4,0,121,65,0,0,1,0,0,75,12,1,0,17,0,1,0,0,1,1,0,1,0,0,197,2,0,0,0,0,0,0,1,0,2,2,2,1,0,0,0,0,1,1,9,7,0,0,1,0,1,1
0,29,95,124,192,2,0,1,0,0,0,0,113,32,36,360,851,39,0,0,2,0,1,57,7,109,555,701,148,0,0,0,11,0,39,170,127,0,159,424,173,2,0,0,0,0,52,17,1,4,253,354,1,1,0,0,0,0,1,0,0,111,482,1,0,0,0,0,0,1,0,1,9,29,57,0,0,0,0,0,20,0,2,36,360,554,305,0,1,0,0,0,0,0,32,254,387,32,0,0,0,22,62,1,2,204,265,370,194,0,0,69,565,116,5,0,95,434,257,30,1,1,18,77,63,0,0,219,546,91,0,0,0,1,19,102,1,17,236,342,1,0,1,0,0,1,84,0,0,70,141,1,0,0,1,0,0,12,0,0,12,82,0,1,0,0,0,32,91,4,0,121,65,0,0,1,0,0,75,12,1,0,17,0,1,0,0,1,1,0,1,0,0,197,2,0,0,0,0,0,0,1,0,2,2,2,1,0,0,0,0,1,1,9,7,0,0,1,0,1,1
0,29,95,124,192,2,0,1,0,0,0,0,113,32,36,360,851,39,0,0,2,0,1,57,7,109,555,701,148,0,0,0,11,0,39,170,127,0,159,424,173,2,0,0,0,0,52,17,1,4,253,354,1,1,0,0,0,0,1,0,0,111,482,1,0,0,0,0,0,1,0,1,9,29,57,0,0,0,0,0,20,0,2,36,360,554,305,0,1,0,0,0,0,0,32,254,387,32,0,0,0,22,62,1,2,204,265,370,194,0,0,69,565,116,5,0,95,434,257,30,1,1,18,77,63,0,0,219,546,91,0,0,0,1,19,102,1,17,236,342,1,0,1,0,0,1,84,0,0,70,141,1,0,0,1,0,0,12,0,0,12,82,0,1,0,0,0,32,91,4,0,121,65,0,0,1,0,0,75,12,1,0,17,0,1,0,0,1,1,0,1,0,0,197,2,0,0,0,0,0,0,1,0,2,2,2,1,0,0,0,0,1,1,9,7,0,0,1,0,1,1
